poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
27bc03e92c4b71f8c87b370b368bd9bc,M K PLASTIC,Gujarat,"Bakrol Bujrang, Ahmedabad","Shreeji Charan Estate, Plot No 27, Road, Bakrol Bujrang, Ahmedabad, Gujarat 382433, India",382433,72.73247723,22.99287957,Industrial & Manufacturing & Resources,Wholesale & Distribution,Plastic bag supplier,Open,+91 83200 04532,mkplastic.in,4.7,17,,People typically spend 20 min to 1.5 hr here,Mar-25
3bb398f2c3fc61dcf5ffd7699980973b,Recycling Villa,Punjab,"Sahnewal, Ludhiana","Kohara, Link Road, near Jashan City, to, Sahnewal, Ludhiana, Punjab 141112, India",141112,75.99362215,30.85726641,Industrial & Manufacturing & Resources,Waste & Recycling,Recycling center,Open,+91 84530 10000,recyclingvilla.com,4.7,11,,People typically spend 10-45 min here,Mar-25
0487d69c945e38bf33743f105a2b7a9c,UNIQUE SPORTS WEAR,Tamil Nadu,"Chettipalayam, Tiruppur","bus stop, No, 36 (1), anjal nagar , vengadappa gounder layout,Pn Road, Tirupur-641602, 15, near nesavalar colony, Velampalayam, Tamil Nadu 641652, India",641652,77.34075277,11.12821935,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 73050 92816,indiamart.com,4.9,53,,People typically spend 15 min to 1 hr here,Mar-25
bf804c72a4836a1f954c6890916b4a21,Truedesign Apparels,Tamil Nadu,"Tiruppur, Andipalayam","Subhash School Rd, behind Shiv Shakti Bakery, Valai Tottam, Iduvampalayam, Tiruppur, Andipalayam, Tamil Nadu 641604, India",641604,77.32113958,11.08926521,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 99944 27770,truedesign.co.in,4.6,37,,People typically spend 15-45 min here,Mar-25
b1512278ea32599cfc948ed98dbb854b,Fashion Creator,Tamil Nadu,Andipalayam,"2-1 Srinithi Garden Kuriji Nagar, Mangalam Rd, Andipalayam, Tamil Nadu 641687, India",641687,77.31832023,11.08770683,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 421 497 4603,fashioncreator.in,4.1,36,,People typically spend 15 min to 1.5 hr here,Mar-25
fd5e1ef9f11a5a0479a1c1de8acff78a,Bajrang Traders,Gujarat,Ahmedabad,"491, Haja Patel pole, behind Calico Dome, opposite Janta photo frames, Old City, Panchkuwa, Tankshal, Kalupur, Ahmedabad, Gujarat 380001, India",380001,72.59153858,23.0279439,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 98240 76070,bajrangtraders.net,5,7,,People typically spend 15-45 min here,Mar-25
591f7445d8898080120070a6197cdc48,Ami Pharma,Gujarat,Surat,"23, Laxman Nagar Rd, Prabhukrupa Society, Punagam, Varachha, Surat, Gujarat 395010, India",395010,72.8771975,21.21509366,Industrial & Manufacturing & Resources,Wholesale & Distribution,Pharmaceutical products wholesaler,Open,+91 97257 19773,amipharma.in,4.9,272,,People typically spend 15 min here,Mar-25
d4534ae786c19c4e731ded70270b2221,UNISTAR CNC,Maharashtra,"Pune, Pimpri-Chinchwad","Magazine Corner, Gajanan Maharaj Nagar, Bhosari Alandi Rd, Industrial Area, Bhosari, Pune, Maharashtra 412105, India",412105,73.87038174,18.63127595,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial spares and products wholesaler,Open,+91 75591 13627,unistarcnc.org,4.4,13,,People typically spend 20 min to 1.5 hr here,Mar-25
0b5612d445b29c1307423e013a64ad29,Sri Vaari Knitwear (Knitted Garments Manufacturer & Exporter),Tamil Nadu,"Mannarai, Tiruppur","NO: 20-A, GAYATHRI NAGAR, 2nd STREET, PO, Palayakadu, Mannarai, Tiruppur, Tamil Nadu 641607, India",641607,77.36344233,11.11552057,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 89257 68800,srivaariknitwear.com,4.6,5,,People typically spend 15 min to 1.5 hr here,Mar-25
a77ce4edc03992d3778a8676e528f46d,VEERA MEDICAL AND SURGICALS,Telangana,Hanamkonda,"VEERA MEDICAL AND SURGICALS, C/O, 2-4-1247/4/6/A/1, near TV TOWER, GANDHI NAGAR, Gopalapuram, Hanamkonda, Telangana 506009, India",506009,79.54504254,18.01252679,Industrial & Manufacturing & Resources,Wholesale & Distribution,Surgical products wholesaler,Open,+91 94943 20515,elocalinfo.com,4.9,728,,People typically spend 15 min here,Mar-25
5be4168625f6e6cbe567bc9778a670bc,Hari Om Traders(paper Dealer),Delhi,Delhi,"KH.NO.101/20, Ground Floor Gali No.10, PCR TRANSPORT, Alipur, Delhi, 110036, India",110036,77.13154249,28.78953568,Industrial & Manufacturing & Resources,Wholesale & Distribution,Paper distributor,Open,+91 85276 85130,thehariomtraders.in,4.8,6,,People typically spend 20 min to 1 hr here,Mar-25
1a9df1a453e31cd51829a4323e80a414,Ruby Pav,Karnataka,Bengaluru,"7,1st cross, Pipeline Rd, Vinayaka Nagar, Guddadahalli, Bengaluru, Karnataka 560026, India",560026,77.54489155,12.96252142,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale bakery,Open,+91 95906 15500,rubypav313.com,4.8,58,,People typically spend 20 min here,Mar-25
49155e3d270fd950399ef0678a9212aa,Zenex International,Karnataka,Bengaluru,"77/K, 6th Main Rd, Agrahara Dasarahalli, Rajajinagar, Bengaluru, Karnataka 560079, India",560079,77.54172246,12.98175778,Industrial & Manufacturing & Resources,Wholesale & Distribution,Pharmaceutical products wholesaler,Open,+91 80 2315 5741,zenexinternational.in,5,3,,People typically spend 10 min to 1 hr here,Mar-25
431068e2bac696ecbb76761aa920f067,Hydropure,Kerala,"Perumbavoor, Vengola","West Vengola, Eacharan Kavala, Perumbavoor, Kerala 683556, India",683556,76.44873433,10.06860152,Industrial & Manufacturing & Resources,Utilities & Energy,Rainwater tank supplier,Open,+91 99460 30004,hydropuretanks.com,4.7,29,,People typically spend 15 min to 1 hr here,Mar-25
1edf5737985cbd7a0a5995eaee7da412,Rukma plastics,Karnataka,Bengaluru,"Bengaluru, Karnataka 562162, India",562162,77.45402378,13.06324039,Industrial & Manufacturing & Resources,Wholesale & Distribution,Plastic bags wholesaler,Open,+91 88840 14441,rukmaplastics.com,4.6,5,,People typically spend 25 min to 1.5 hr here,Mar-25
27adbced007ca1dd45011c951a452c3a,S.K. Trading Co.,Maharashtra,Nagpur,"Netaji Nagar , Bhandara Road, 610/64, Pardi, Nagpur, Maharashtra 440035, India",440035,79.15440419,21.1549718,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 99603 31061,indiamart.com,4.4,26,,People typically spend 15 min to 1 hr here,Mar-25
ba84c335794cd08e3a1d4a7c428fddd1,Maruti Suzuki Genuine Parts Distributor (Sai Service Spares & Accessories Pvt. Ltd.) Ernakulam Muvattupuzha Vazhappilly,Kerala,"Muvattupuzha, Kochi","Aryankala Building, Civil Station Rd, Vazhappily, Muvattupuzha, Kochi, Kerala 686669, India",686669,76.57136721,9.99705981,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 96451 06304,saiservice.com,4.5,23,,People typically spend 15 min here,Mar-25
a903e63c685fb64c5d45c3b2001fd9ac,Cotton World,Karnataka,Bengaluru,"KSSIDC Plot No: 34, Yelahanka New Town, Bengaluru, Karnataka 560064, India",560064,77.57918844,13.10418675,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 80 4282 2500,cottonworld.co.in,4.6,38,,People typically spend 20 min to 2 hr here,Mar-25
fa8a287ae1c344f4dba533ea6ce5fda5,Maxpure Water System Pvt Ltd,Karnataka,Bengaluru,"10th main, 11th Cross Rd, Wilson Garden, Bengaluru, Karnataka 560027, India",560027,77.59724858,12.94743075,Industrial & Manufacturing & Resources,Wholesale & Distribution,Water filter supplier,Open,+91 99003 44336,maxpurero.com,4.4,39,,People typically spend 15-45 min here,Mar-25
aa68c565e9deaa20fefba324d3d5435b,"SAFI STEEL TRADERS PVT LTD.,",Tamil Nadu,"Alangulam, Kaluneerkulam","2 109-3, Tenkasi Main Road, Tenkasi, Tenkasi - Tirunelveli Rd, Alangulam, Tamil Nadu 627851, India",627851,77.47531452,8.87157275,Industrial & Manufacturing & Resources,Industrial & Resource Production,Iron and steel store,Open,+91 96779 99634,safitraders.com,4.3,35,,People typically spend 15-45 min here,Mar-25
2f14abc9955f50203f71bb76be61e4cc,Shree Engineering Services,Chhattisgarh,"Raipur, Chandanidih","Gali No. 1, Ring Road No. 1, behind Lucky Engineering, Transport Nagar, Tatibandh, Raipur, Chhattisgarh 492099, India",492099,81.56940785,21.25666882,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial spares and products wholesaler,Open,+91 75838 89800,shreecg.com,4.7,16,,People typically spend 20 min to 1 hr here,Mar-25
18bf02725c5fc84a2ca84e2fdcd62af4,Sarla Performance Fibers Limited,Gujarat,Vapi,"40 Shed Area, GIDC, Vapi, Gujarat 396191, India",396191,72.9334273,20.35167121,Industrial & Manufacturing & Resources,Wholesale & Distribution,Threads and yarns wholesaler,Open 24 hours,+91 22 2283 4116,sarlafibers.com,3.1,10,,People typically spend 15 min to 1.5 hr here,Mar-25
5c111f21cfef9dfa00b97209c5a51639,Natural Claddings,Karnataka,Bengaluru,"No 20, 3, 80 Feet Ring Rd, next to ICICI Bank, Papreddy Palya, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",560072,77.50591559,12.96816976,Industrial & Manufacturing & Resources,Industrial & Resource Production,Natural stone supplier,Open,+91 98862 43318,naturalcladdings.com,4.2,79,,People typically spend 15-45 min here,Mar-25
fd3e59dcc22d4ea10030803401fe76ab,A.K.CHOPRA,Rajasthan,Barmer,"Near Hanuman Temple, Sadar Bazar, Barmer, Rajasthan 344001, India",344001,71.38885881,25.74384959,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electronics wholesaler,Open,+91 92521 41159,facebook.com,4.4,40,,People typically spend 25 min here,Mar-25
0b00a86d0ca94693d1986d3d4a1d1a98,Surya Marbles Pvt Ltd,Uttar Pradesh,Ghaziabad,"A-21/4, Site 4, Industrial Area, Near Naveen Sabji Mandi, Sahibabad, Ghaziabad, Uttar Pradesh 201010, India",201010,77.36725749,28.66813778,Industrial & Manufacturing & Resources,Wholesale & Distribution,Marble supplier,Open,+91 85888 91754,suryamarbles.in,4.1,7,,People typically spend 30 min to 2 hr here,Mar-25
0ac88e9b8d7e918217d3f33595aed2b5,Universal Global Impex | Best vietnam white marble,Rajasthan,"Kishangarh, Raheempura","kalidungari, main, makrana road, Kishangarh, Raheempura, Rajasthan 305801, India",305801,74.85210263,26.63984145,Industrial & Manufacturing & Resources,Wholesale & Distribution,Marble supplier,Open 24 hours,+91 63785 58436,universalglobalimpex.com,4.9,169,,People typically spend 20 min to 1 hr here,Mar-25
101b8fba248c844d66ffffcd2cadf29c,Ganesh Quality Machines Pvt. Ltd.,Maharashtra,Ichalkaranji,"Yadrav-Sugar Factory Road,, Tardal Naka,Shahapur, Ichalkaranji, Maharashtra 416121, India",416121,74.46474927,16.71876379,Industrial & Manufacturing & Resources,Industrial & Resource Production,Machine shop,Open,+91 95276 88282,ganeshfoundryequipment.com,4,24,,People typically spend 15 min to 1 hr here,Mar-25
14e9c86d00cc7ce7bb678da4acb63436,M.R Saree Emporium,Gujarat,Surat,"Lower Ground, M.R. House Shop Number - 248 to 283,308 to 343, Ring Rd, Kohinoor Textile Market, Surat, Gujarat 395002, India",395002,72.83744931,21.18841639,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 99796 30465,mrse.in,4.4,128,,People typically spend 10-45 min here,Mar-25
85d11f4bdd7c1a2ed867c50f978da029,Madd Foods,Uttar Pradesh,Noida,"C, 76, Hosiery Complex, Block C, Noida Phase-2, Phase-2, Noida, Uttar Pradesh 201305, India",201305,77.41126752,28.53181214,Industrial & Manufacturing & Resources,Wholesale & Distribution,Food products supplier,Open,+91 98100 09576,maddfoods.com,4.4,27,,People typically spend 15 min to 1.5 hr here,Mar-25
e0e95fcdd9dbb5b4610f54c8466e4826,PerLei Textiles Pvt Limited,Tamil Nadu,"Tiruppur, A.Thirumuruganpoondi","11/1J14, Thaneer Pandhal Colony, Post, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,77.31268982,11.15078369,Industrial & Manufacturing & Resources,Wholesale & Distribution,Textile exporter,Open,+91 63844 41413,perlei.in,4,81,,People typically spend 20 min to 2 hr here,Mar-25
454fe57cbb786b4d4705760b4e7b6045,K.C.Solvent Ext.PVT.LTD,Punjab,Pir Bakhash Chohan,"LINK ROAD, SH20, Pir Bakhash Chohan, Punjab 152024, India",152024,74.24828273,30.62294793,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 163 825 0901,kcsolvent.com,4.3,18,,People typically spend 20 min to 2 hr here,Mar-25
ef2350a980d2fffaea301c62150b37cf,Orione Hydraulics Pvt. Ltd. (Registered Office),Karnataka,Belagavi,"R. S . 691,Plot No. 4/1, Block-B, Udyambag, Belagavi, Karnataka 590008, India",590008,74.49260692,15.8186383,Industrial & Manufacturing & Resources,Industrial & Resource Production,Hydraulic equipment supplier,Open,+91 831 244 1885,orionehydraulics.com,3.5,8,,People typically spend 10-45 min here,Mar-25
cc0168f3f8d6f992f3a516d69d9ebe04,Pahwa Kitchen ® ( Pappuji Geeta Colony Wale ),Delhi,"New Delhi, Delhi","Walking Distance From Happy English School, 11/349, Road Side, Geeta Colony, New Delhi, Delhi 110031, India",110031,77.27580016,28.65227019,Industrial & Manufacturing & Resources,Wholesale & Distribution,Equipment supplier,Open,+91 98912 47812,pahwakitchen.com,3.9,25,,People typically spend 20 min to 1.5 hr here,Mar-25
258a4547a2c33ca01eba561b0c470183,Kamal Shaft,Gujarat,Ahmedabad,"183, Gujarat Vyapari mandal, Behind Shiv Way Bridge Near SP ring road, circle, Odhav, Ahmedabad, Gujarat 382415, India",382415,72.67938526,23.02184792,Industrial & Manufacturing & Resources,Industrial & Resource Production,Hydraulic equipment supplier,Open,+91 83201 67484,kamalshaft.in,4.4,7,,People typically spend 15-45 min here,Mar-25
5fc8291fd06cd1af69827307857aa479,Puspanjali Nursery Asoke,West Bengal,"Jakpur, Chakganesh","Puspanjali Nursery Asoke, near Avijan Songho Club, Jakpur, Chakganesh, West Bengal 721301, India",721301,87.38327139,22.37387835,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale plant nursery,Open,+91 73193 16689,puspanjaliasoke.com,4.3,383,,People typically spend 20 min to 1 hr here,Mar-25
f8491bff40002d71c76bcffdcc0dddac,"Astec Valves & Fittings Pvt Ltd - Corporate office, R&D, Sales & Project support centre",Maharashtra,"Vasai-Virar, Waliv","Near, 10/11, Geeta Industrial Estate No.7, Gorai Pada, K.T. Industrial Park, Vasai East, Maharashtra 401208, India",401208,72.85292678,19.41585944,Industrial & Manufacturing & Resources,Wholesale & Distribution,Oil field equipment supplier,Open 24 hours,+91 77108 91007,astecflow.com,3.8,30,,People typically spend 20 min to 2 hr here,Mar-25
1ff047ef2b733743500633828b06c241,ASTA Machineries - Your Go-To Source for Food Machinery and Cutting-Edge Meat Processing Solutions,Tamil Nadu,Malumichampatti,"S.F no 483, 1B2, Pollachi Main Rd, near beardshell factory, Malumichampatti, Tamil Nadu 641021, India",641021,76.99018011,10.91283458,Industrial & Manufacturing & Resources,Industrial & Resource Production,Food machinery supplier,Open,+91 99525 27093,astapromachines.com,4.8,46,,People typically spend 20 min to 1.5 hr here,Mar-25
7bfc6127399c9e021d2e1158dcde579c,Ottila International Pvt. Ltd,Tamil Nadu,Chennai,"Fourth Floor, “G” , Mount Chambers,, 758/4G/49, Anna Salai, Chennai-600 002, Chennai, Tamil Nadu 600002, India",600002,80.26029411,13.06133755,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 44 4214 8280,ottila.com,5,1,,People typically spend 15 min here,Mar-25
a6a8a96669e385c708ee16146107ec19,Sri Sakthivel Impex,Tamil Nadu,"Karugampalayam, Somanur","SF No.848/1, Varathottam, Karugampalayam, Somanur, Tamil Nadu 641668, India",641668,77.18984334,11.0684586,Industrial & Manufacturing & Resources,Agriculture & Forestry,Weaving mill,Open,+91 421 233 6195,srisakthivelimpex.in,4.8,13,,People typically spend 20 min to 1 hr here,Mar-25
bebd378632af2368a84f37fde0b92401,Soft Options,Uttar Pradesh,Noida,"Plot No. 147, B Block, Sector 63, Noida, Uttar Pradesh 201307, India",201307,77.37702175,28.61554361,Industrial & Manufacturing & Resources,Wholesale & Distribution,Textile exporter,Open,+91 98100 06938,softoptions.net,4.1,34,,People typically spend 15 min to 2 hr here,Mar-25
00bea67d361d2da30b61abec91cb4ddc,Victora Auto Pvt. Ltd.,Haryana,Gurugram,"Plot # 472, 473, Sector 8 Rd, Sector 8, Imt Manesar, Gurugram, Haryana 122051, India",122051,76.8810866,28.37962438,Industrial & Manufacturing & Resources,Wholesale & Distribution,Auto body parts supplier,Open,+91 129 425 4750,victora.co.in,4.2,82,,People typically spend 15 min to 1.5 hr here,Mar-25
a323274fa2bf185fe2dc3c1e594a80f2,KABUL SHAH KHUBAN AGRICULTURE IMPLEMENTS(MBBS),Punjab,Kabulshah,"kabulshah kuban Radha soami satsang Rd, Kabulshah, Punjab 152121, India",152121,74.05049839,30.28959993,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 98775 22000,kabulshahkhubanagri.com,4.5,22,,People typically spend 20 min here,Mar-25
fea5b4cc3641741302e4efbdb080130e,Mayoori furniture and elactronics home appliances,Kerala,"Karunagappalli, Adinad","Mayoori Building, Puthiyakavu Service Rd, Puthiyakavu, Karunagappalli, Adinad, Kerala 690528, India",690528,76.53235091,9.07607951,Industrial & Manufacturing & Resources,Wholesale & Distribution,Furniture wholesaler,Open,+91 75938 00100,mayoorihome.com,4.8,3892,,People typically spend 15-45 min here,Mar-25
d424acf54ecec2bd7678bd57954addb9,Aarryamaan,Tamil Nadu,"Tiruppur, Murugampalayam","9/379, Karaipudur Road Karaipudur Post, Via, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,77.31919782,11.05564423,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 98652 10609,aarryamaan.com,4.2,54,,People typically spend 10-45 min here,Mar-25
c51e602380cfa725f7c3ac94ab77fc34,VIVID FASHIONS,Tamil Nadu,Tiruppur,"SF.No. 708/2,Thatchan Thottam, Govt. Hospital back side, Dharapuram Main Rd, Tiruppur, Tamil Nadu 641608, India",641608,77.36431819,11.08093135,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 421 431 2000,vividfashions.in,4.3,49,,People typically spend 15 min to 1.5 hr here,Mar-25
becdd2b0a5275c38fd0aafbe66b56f45,JD Enterprises,Delhi,Delhi,"JD Enterprises, Puth Khurd, Delhi, 110039, India",110039,77.05238286,28.76260318,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electronics wholesaler,Open,+91 97173 47610,discountshopee.in,4.8,252,,People typically spend 15 min to 1 hr here,Mar-25
d04e2a70ba9141a51775b16aa4c9b0fa,MD Jariwala,Gujarat,Surat,"3/1964-65,Slabatpura,Sidhi Sehri, nr. People Co.Op Bank, Gujarat 395003, India",395003,72.83494425,21.18815659,Industrial & Manufacturing & Resources,Wholesale & Distribution,Threads and yarns wholesaler,Open,+91 97129 99003,rankaindustries.com,4.3,27,,People typically spend 15 min here,Mar-25
b15c1f619fc80f761345214aa9e3daa2,Metal Shine Industries Pvt ltd,Tamil Nadu,Chennai,"Iron & Steel Market, D 58, behind Police Station, Sathangadu, Manali, Chennai, Tamil Nadu 600019, India",600019,80.28580344,13.17284556,Industrial & Manufacturing & Resources,Industrial & Resource Production,Iron and steel store,Open,+91 44 2594 0159,metalshine.in,4.7,18,,People typically spend 15 min to 1.5 hr here,Mar-25
ab13df3bba60e705ab0717f9884c13bf,Brand Vale NIVAM OVERSEAS,Maharashtra,Navi Mumbai,"Shop No 1, Mumbra - Panvel Hwy, opposite Clan City, KUTHARI VILLAGE, Navi Mumbai, Maharashtra 410208, India",410208,73.08194723,19.0858732,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electronics wholesaler,Open,+91 98670 87081,instagram.com,3.5,35,,People typically spend 20 min here,Mar-25
6224cbe6745ea6a5d9b6e86265d11b2b,Bhajana Home Decor Private Ltd.,Haryana,Panipat,"Plot No. 71, Sector 29 Part II, Huda, Panipat, Haryana 132103, India",132103,76.99144726,29.36342396,Industrial & Manufacturing & Resources,Wholesale & Distribution,Textile exporter,Open,+91 92159 16192,bhajana.com,4.4,14,,People typically spend 10-45 min here,Mar-25
2a5fec4251c42a5f3225cd18a7c5a466,Www.kazadobags@gmail.com,West Bengal,Kolkata,"Metro Shopping Centre, No. 1, Ho Chi Minh Sarani, Kankaria Estates, Park Street area, Kolkata, West Bengal 700071, India",700071,88.3490034,22.54685967,Industrial & Manufacturing & Resources,Wholesale & Distribution,Jute exporter,Open,+91 98833 39357,labitobags.com,4.3,79,,People typically spend 20 min to 2 hr here,Mar-25
b18cace2353a749a074eb5545e7de602,Shiv Enterprise,Gujarat,Surat,"66-67,Jay Narayan Industries-1, Ring Rd, near HTC Market, Anjana, Surat, 395002, India",395002,72.85202055,21.18737552,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 98243 19444,shiventerprisesurat.com,4.9,60,,People typically spend 15 min to 1 hr here,Mar-25
cdeaa1dc0cdfbbf3c39fc5bb5439a844,Aarna Creation,Gujarat,Gandhinagar,"SHOP 19, SHIKSHAPATRI SWASTIK, beside RADHE SWEETS, Sargasan, Gandhinagar, Gujarat 382006, India",382006,72.60590419,23.19235564,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 84900 23323,linktr.ee,5,28,,People typically spend 10-45 min here,Mar-25
aec61d52c87720361ba943301285d746,"Arunai Products & Services Pvt. Ltd., Tirupur",Tamil Nadu,Tiruppur,"Arulpuram, Tiruppur, Tamil Nadu 641604, India",641604,77.31855525,11.04141539,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 96552 49992,arunaiproducts.com,3.9,14,,People typically spend 15 min to 1 hr here,Mar-25
d1330916e1ad568905ea15b586d5c959,Clarion Coolers - Industrial Cooler & Domestic Coolers Manufacturer in India,Haryana,Sirsa,"WATER WORKS ROAD NEAR 132 KW SUBSTATION VILLAGE KHAIREKAN, Sirsa, Haryana 125077, India",125077,75.00316824,29.61269286,Industrial & Manufacturing & Resources,Wholesale & Distribution,Water cooler supplier,Open,+91 90688 86888,clarioncoolers.com,4.5,72,,People typically spend 20 min to 2 hr here,Mar-25
b6fcfe4e416d63976b56cf8eeb6cdf28,PixelLEDlights.com,Rajasthan,Raipur,"bhawani mandi road , pratap nagar new colony raipur, Rajasthan 326036, India",326036,76.17273892,24.36080391,Industrial & Manufacturing & Resources,Wholesale & Distribution,Light bulb supplier,Open,+91 77425 39573,pixelledlights.com,4.8,261,,People typically spend 15 min to 1.5 hr here,Mar-25
deb3f0050d939ef72159b9df5f828b9d,Sylvac Metrology (INDIA) Pvt Ltd,Maharashtra,Pune,"98A, Precision House, Swami Vivekanand Nagar, Hadapsar Industrial Estate, Hadapsar, Pune, Maharashtra 411013, India",411013,73.91456132,18.50759583,Industrial & Manufacturing & Resources,Industrial & Resource Production,Measuring instruments supplier,Open,+91 20 2687 5151,sylvac.ch,4.7,20,,People typically spend 15 min to 2 hr here,Mar-25
49ab37a4cc0824b91cad327bf7cf83b9,Chawla Ispat Private Limited,Uttarakhand,Rudrapur,"PLOT NO .41, GALLA MANDI, Rudrapur, Uttarakhand 263153, India",263153,79.3944524,28.97448126,Industrial & Manufacturing & Resources,Industrial & Resource Production,Iron and steel store,Open,+91 80 4604 2405,chawlaispat.com,4.3,22,,People typically spend 20 min to 1 hr here,Mar-25
2d2f810d807617c861f71640da899a3b,Uni Source Trend India,Tamil Nadu,"Avinashi, Pudupalayam","S.F. No : 88/2B, Door No. 2/301, Kaniyampoondi, Vanjipalayam Post, Mangalam (Via, Tk, Avinashi, 641663, India",641663,77.27749127,11.13074573,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 421 234 5566,unisourcetrend.com,4.4,93,,People typically spend 15 min to 2 hr here,Mar-25
2f90afcc0632e374904de7cc9cf89d98,SHREEJI ELECTRO POWER PVT. LTD.,Gujarat,Vadodara,"5/A, 308, Makarpura Rd, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010, India",390010,73.19175164,22.25366138,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical products wholesaler,Open,+91 98795 74539,shreejielectropower.com,4.5,28,,People typically spend 15-45 min here,Mar-25
d1aa74dccab1a3975afb850e92928956,Matchless Machine Tools,Delhi,"New Delhi, Delhi","Police Check Post, 1730/B, Market, behind Lal Kuan, Lal Kuan Bazar, New Delhi, Delhi 110006, India",110006,77.22271535,28.65333017,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale bakery,Open,+91 11 4909 8499,matchlessonlineshop.com,4,84,,People typically spend 20 min to 1 hr here,Mar-25
a42a7df7e51137c6cdc254dbf01f0978,Leather - Kodel Uniquoters Pvt.Ltd.,Gujarat,Pipaliya,"Pipaliya charashta, Pipaliya, Gujarat 363660, India",363660,70.68160468,22.94031092,Industrial & Manufacturing & Resources,Wholesale & Distribution,Leather exporter,Open 24 hours,+91 99786 99821,kodel.in,4.3,33,,People typically spend 30 min to 2.5 hr here,Mar-25
5cba546f69520244e2bb0128d0e9ce86,LeBracs Rubber Linings Pvt. Ltd.,Puducherry,Sedarapet,"Sedarapet Main Road, opposite தண்ணீர் தொட்டி, Sedarapet, Puducherry 605111, India",605111,79.7569874,11.99806936,Industrial & Manufacturing & Resources,Industrial & Resource Production,Rubber products supplier,Open,+91 413 267 1079,lebracsrubber.com,4.6,39,,People typically spend 10-45 min here,Mar-25
0c04e23862f32100d44ee3a202096afa,AMBICA AGRO,Gujarat,Ramnagar,"near adinath petrol pump, Ramnagar, Gujarat 388305, India",388305,73.03207649,22.50370869,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale plant nursery,Open,+91 95121 28181,ambicaagro.in,4.2,33,,People typically spend 10-45 min here,Mar-25
784a293c7b0e6e2445c8206c59b353a8,GD SCALES,Telangana,Hyderabad,"11-166, near Jamia masjid, Fatehnagar, Begumpet, Hyderabad, Telangana 500018, India",500018,78.44933812,17.46161073,Industrial & Manufacturing & Resources,Industrial & Resource Production,Scale supplier,Open,+91 97015 07086,gdscales.nowfloats.com,5,739,,People typically spend 20 min here,Mar-25
9230afd598707db574843abf906360ca,Sapphire Fashions,Rajasthan,Jaipur,"H1-64, RIICO Industrial Area, Mansarovar, Jaipur, Rajasthan 302020, India",302020,75.77845569,26.83059669,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 141 401 3678,sapphirefashions.in,4.6,23,,People typically spend 20 min to 2.5 hr here,Mar-25
067e3751402aeeae4d0166a3df93a343,Saini Electrical and Engineering Works,Maharashtra,Ambernath,"Additional M.I.D.C, Ambernath, Maharashtra 421506, India",421506,73.1918184,19.18038635,Industrial & Manufacturing & Resources,Industrial & Resource Production,Railroad equipment supplier,Open,+91 22 4161 4646,sainielectricals.com,4.4,20,,People typically spend 20 min to 3 hr here,Mar-25
